Using Volk machine: sse4_a_64_orc
0.588224, -0.000440, 0.254757, 0.241698, 0.226626, 0.210690
0.546458, -0.010631, 0.254561, 0.241426, 0.226415, 0.210364
0.491897, -0.010143, 0.254352, 0.241239, 0.226155, 0.210162
0.470307, -0.044529, 0.253601, 0.240323, 0.225332, 0.209023
0.385105, -0.016981, 0.253410, 0.240036, 0.224982, 0.208709
0.367469, -0.058453, 0.252507, 0.239379, 0.223997, 0.207506
0.305888, -0.057198, 0.251936, 0.238496, 0.223354, 0.206542
0.228500, -0.041119, 0.251775, 0.238085, 0.222719, 0.206080
0.173705, -0.048372, 0.251658, 0.237896, 0.222236, 0.205333
0.102975, -0.040184, 0.251559, 0.237799, 0.222078, 0.204931
0.095424, -0.095424, 0.250842, 0.237562, 0.221848, 0.204558
-0.007236, -0.055554, 0.251532, 0.237145, 0.221710, 0.204424
-0.093264, -0.032068, 0.251909, 0.237544, 0.221469, 0.204344
-0.166661, -0.020720, 0.252128, 0.237787, 0.221727, 0.204189
-0.250309, 0.001619, 0.252113, 0.237770, 0.221708, 0.204168
-0.246446, -0.062571, 0.252831, 0.238356, 0.222368, 0.204904
-0.206970, -0.161153, 0.253659, 0.240205, 0.223877, 0.206604
-0.202970, -0.222809, 0.255750, 0.241350, 0.226434, 0.208691
-0.225417, -0.256337, 0.258950, 0.243756, 0.227751, 0.211632
-0.274539, -0.261287, 0.263706, 0.247018, 0.230203, 0.212975
-0.315724, -0.272060, 0.267069, 0.251970, 0.233600, 0.215528
-0.420938, -0.216485, 0.272565, 0.254646, 0.237541, 0.218231
-0.518052, -0.166495, 0.277054, 0.258873, 0.239599, 0.221261
-0.547586, -0.181382, 0.281052, 0.263763, 0.244203, 0.223504
-0.659972, -0.110540, 0.284327, 0.266199, 0.247184, 0.226310
-0.702631, -0.106385, 0.287570, 0.269352, 0.249528, 0.229178
-0.753712, -0.090616, 0.290561, 0.272114, 0.252213, 0.231175
-0.807883, -0.068424, 0.292632, 0.274373, 0.254299, 0.233203
-0.808757, -0.096069, 0.295437, 0.277280, 0.257471, 0.236132
-0.828978, -0.100797, 0.298670, 0.280223, 0.260521, 0.239459
-0.908588, -0.042468, 0.300448, 0.281585, 0.261761, 0.240744
-1.044984, 0.076400, 0.296738, 0.278387, 0.259310, 0.238514
-1.040578, 0.058292, 0.294852, 0.275557, 0.256870, 0.236644
-1.098699, 0.106586, 0.290278, 0.272109, 0.251695, 0.232182
-1.080383, 0.082357, 0.286839, 0.268574, 0.249030, 0.228184
-1.017997, 0.017995, 0.286122, 0.267822, 0.248258, 0.227601
-1.077799, 0.079773, 0.282692, 0.264642, 0.244927, 0.224178
-1.053566, 0.061454, 0.280161, 0.262000, 0.242477, 0.221612
-1.000875, 0.018589, 0.279499, 0.261235, 0.241678, 0.220871
-1.002372, 0.033787, 0.278129, 0.260030, 0.240287, 0.219418
-1.000072, 0.049016, 0.276039, 0.258042, 0.238540, 0.217400
-0.962202, 0.032428, 0.274857, 0.256660, 0.237224, 0.216244
-0.906485, 0.001660, 0.274808, 0.256600, 0.237154, 0.216176
-0.845954, -0.030353, 0.275746, 0.257485, 0.238260, 0.217470
-0.769684, -0.074644, 0.277899, 0.259791, 0.240438, 0.220192
-0.759587, -0.049428, 0.279506, 0.261217, 0.241965, 0.221634
-0.823366, 0.052854, 0.277500, 0.259497, 0.240441, 0.220001
-0.840618, 0.111649, 0.273635, 0.255258, 0.236809, 0.216781
-0.811652, 0.127104, 0.270110, 0.250858, 0.231983, 0.212647
-0.750936, 0.113513, 0.267178, 0.247711, 0.228054, 0.208337
-0.638594, 0.050810, 0.266111, 0.246398, 0.226645, 0.206578
-0.537327, 0.001500, 0.266085, 0.246367, 0.226606, 0.206536
-0.523644, 0.041890, 0.265067, 0.245621, 0.225727, 0.205454
-0.450050, 0.024271, 0.264728, 0.245031, 0.225294, 0.204945
-0.422183, 0.054060, 0.263841, 0.244277, 0.223981, 0.203982
-0.396531, 0.087515, 0.262591, 0.242841, 0.222759, 0.201855
-0.327910, 0.079220, 0.261633, 0.241709, 0.221459, 0.200749
-0.326489, 0.139108, 0.259676, 0.240027, 0.219472, 0.198467
-0.233805, 0.108472, 0.259473, 0.238502, 0.218160, 0.196918
-0.157161, 0.094370, 0.259331, 0.238325, 0.216833, 0.195777
-0.097707, 0.097707, 0.259184, 0.238178, 0.216650, 0.194402
-0.024207, 0.086997, 0.259211, 0.238047, 0.216519, 0.194239
0.013239, 0.112094, 0.259675, 0.238082, 0.216351, 0.194071
0.061782, 0.125599, 0.260502, 0.238602, 0.216389, 0.193882
0.070452, 0.178238, 0.260701, 0.239776, 0.217127, 0.193937
0.120549, 0.188468, 0.262379, 0.239986, 0.218369, 0.194717
0.179023, 0.189101, 0.264900, 0.241670, 0.218580, 0.195963
0.224568, 0.201211, 0.267632, 0.244352, 0.220371, 0.196187
0.266684, 0.215070, 0.269774, 0.247272, 0.223239, 0.198102
0.300559, 0.235268, 0.273165, 0.249615, 0.226432, 0.201239
0.377202, 0.210582, 0.278178, 0.252650, 0.228530, 0.204098
0.449694, 0.187729, 0.282663, 0.257119, 0.231235, 0.205967
0.526935, 0.157612, 0.286266, 0.260885, 0.234988, 0.208239
0.695197, 0.033772, 0.287596, 0.261657, 0.235795, 0.209043
0.811659, -0.041147, 0.285911, 0.260037, 0.234854, 0.208060
0.846555, -0.037539, 0.284701, 0.258499, 0.233376, 0.207202
0.909886, -0.065558, 0.282318, 0.256388, 0.230691, 0.204620
0.914161, -0.037853, 0.280785, 0.255011, 0.229472, 0.203070
0.855713, 0.049113, 0.282362, 0.257000, 0.231258, 0.204652
0.882026, 0.047748, 0.284090, 0.258534, 0.233191, 0.206388
0.924562, 0.026493, 0.285188, 0.259493, 0.234042, 0.207461
0.931898, 0.036687, 0.286653, 0.261013, 0.235370, 0.208639
1.015529, -0.033243, 0.285158, 0.259686, 0.233992, 0.207436
0.987417, 0.004696, 0.285321, 0.259898, 0.234179, 0.207630
0.951290, 0.046736, 0.286996, 0.261516, 0.236281, 0.209496
0.932624, 0.067378, 0.289420, 0.263932, 0.238615, 0.212526
0.939976, 0.058050, 0.291864, 0.266020, 0.240696, 0.214537
0.975354, 0.016758, 0.292523, 0.266726, 0.241299, 0.215138
0.972003, 0.010283, 0.292892, 0.267130, 0.241732, 0.215507
1.032956, -0.064371, 0.290000, 0.264818, 0.239204, 0.212796
0.993796, -0.042740, 0.288392, 0.262898, 0.237669, 0.211118
1.011620, -0.081845, 0.284897, 0.259819, 0.233993, 0.208179
1.044876, -0.140051, 0.278730, 0.253838, 0.228724, 0.201888
0.946286, -0.069979, 0.276393, 0.250756, 0.225736, 0.199255
0.943426, -0.099098, 0.272481, 0.247446, 0.221372, 0.195023
0.864168, -0.055152, 0.270696, 0.245269, 0.219530, 0.192595
0.811294, -0.040782, 0.269278, 0.243949, 0.217920, 0.191232
0.798486, -0.069517, 0.266992, 0.241531, 0.215671, 0.188488
0.715430, -0.030883, 0.266173, 0.240516, 0.214596, 0.187489
0.658724, -0.021301, 0.265661, 0.239951, 0.213896, 0.186748
0.642419, -0.054635, 0.263991, 0.238638, 0.212448, 0.184951
0.560495, -0.024668, 0.263513, 0.237884, 0.211855, 0.184298
0.562816, -0.081061, 0.261361, 0.236313, 0.209377, 0.182349
0.514468, -0.088690, 0.259776, 0.233958, 0.207658, 0.179638
0.435464, -0.067340, 0.258676, 0.232754, 0.205870, 0.178333
0.406102, -0.097085, 0.257164, 0.231169, 0.204135, 0.175755
0.309322, -0.060631, 0.256622, 0.230225, 0.203145, 0.174672
0.292821, -0.105440, 0.255127, 0.229283, 0.201502, 0.172950
0.222590, -0.097257, 0.254686, 0.227903, 0.200634, 0.171435
0.172167, -0.109377, 0.254052, 0.227407, 0.199082, 0.170458
0.131072, -0.131071, 0.253740, 0.226648, 0.198488, 0.168599
0.031896, -0.094686, 0.254180, 0.226423, 0.197939, 0.168169
-0.015279, -0.110054, 0.254615, 0.226934, 0.197677, 0.167532
-0.085800, -0.101580, 0.255419, 0.227335, 0.198149, 0.167290
-0.145738, -0.102952, 0.256414, 0.228150, 0.198556, 0.167768
-0.226781, -0.082235, 0.257899, 0.228945, 0.199207, 0.168093
-0.277276, -0.090848, 0.259203, 0.230586, 0.200085, 0.168812
-0.298721, -0.127057, 0.260867, 0.232409, 0.202380, 0.170041
-0.325527, -0.156227, 0.263264, 0.234455, 0.204621, 0.172862
-0.366273, -0.169554, 0.267060, 0.237057, 0.206842, 0.175295
-0.410249, -0.177534, 0.270805, 0.241031, 0.209566, 0.177620
-0.500530, -0.136893, 0.274606, 0.243919, 0.212630, 0.179721
-0.562075, -0.122471, 0.277818, 0.247320, 0.215214, 0.182462
-0.586487, -0.142481, 0.281484, 0.251056, 0.219171, 0.185468
-0.643277, -0.127235, 0.285269, 0.254330, 0.222507, 0.189001
-0.709842, -0.099173, 0.288796, 0.257280, 0.225059, 0.191602
-0.745354, -0.098974, 0.291894, 0.260800, 0.228003, 0.194148
-0.791748, -0.084560, 0.294681, 0.263447, 0.231011, 0.196664
-0.856528, -0.048297, 0.296542, 0.265039, 0.232522, 0.198382
-0.819522, -0.110252, 0.299775, 0.269286, 0.236157, 0.201832
-0.894462, -0.056594, 0.302065, 0.270946, 0.238337, 0.203698
-0.993467, 0.024882, 0.300917, 0.269939, 0.237607, 0.202739
-0.988052, 0.005766, 0.300697, 0.269673, 0.237374, 0.202570
-1.049015, 0.056902, 0.298331, 0.267497, 0.234748, 0.200268
-1.031347, 0.033321, 0.297000, 0.266112, 0.233474, 0.198730
-0.986698, -0.013304, 0.297517, 0.266643, 0.234027, 0.199239
-0.950908, -0.047118, 0.299109, 0.268473, 0.235910, 0.201197
-0.925185, -0.066928, 0.301512, 0.270734, 0.238509, 0.203871
-0.890994, -0.091292, 0.304523, 0.274012, 0.241593, 0.207416
-0.918835, -0.049750, 0.306489, 0.275653, 0.243379, 0.209097
-0.986956, 0.035900, 0.304960, 0.274234, 0.242195, 0.207808
-0.994305, 0.064531, 0.302491, 0.271486, 0.239645, 0.205680
-1.016166, 0.111341, 0.298101, 0.267226, 0.234904, 0.201279
-0.917919, 0.041612, 0.296898, 0.265585, 0.233312, 0.199508
-0.862323, 0.017995, 0.296293, 0.265065, 0.232602, 0.198819
-0.825228, 0.016213, 0.295771, 0.264520, 0.232133, 0.198180
-0.751430, -0.019082, 0.296288, 0.265134, 0.232774, 0.198732
-0.734406, 0.005436, 0.296141, 0.264987, 0.232600, 0.198549
-0.701009, 0.016461, 0.295687, 0.264541, 0.232154, 0.198019
-0.663265, 0.025842, 0.295024, 0.263828, 0.231454, 0.197319
-0.631261, 0.043477, 0.294029, 0.262713, 0.230254, 0.196142
-0.610114, 0.074287, 0.292242, 0.261012, 0.228350, 0.194092
-0.601218, 0.119464, 0.289149, 0.258138, 0.225614, 0.191030
-0.552281, 0.126502, 0.286696, 0.254863, 0.222571, 0.188133
-0.480196, 0.112072, 0.285141, 0.252690, 0.219669, 0.185437
-0.324488, 0.015471, 0.285119, 0.252476, 0.219369, 0.185036
-0.238913, -0.009777, 0.285206, 0.252490, 0.219505, 0.185226
-0.247098, 0.059717, 0.284216, 0.251954, 0.219419, 0.184397
-0.209910, 0.084577, 0.283626, 0.250551, 0.218659, 0.184274
-0.231777, 0.168986, 0.282289, 0.249373, 0.215857, 0.182758
-0.179996, 0.179995, 0.281849, 0.247949, 0.214602, 0.179773
-0.095876, 0.158667, 0.281693, 0.247560, 0.213347, 0.178667
0.000879, 0.124454, 0.282671, 0.247438, 0.213042, 0.177682
0.067312, 0.120069, 0.283262, 0.248382, 0.212924, 0.177388
0.171856, 0.076834, 0.284388, 0.248760, 0.213528, 0.177313
0.250174, 0.058842, 0.285199, 0.249623, 0.213818, 0.177775
0.282868, 0.085256, 0.286355, 0.250797, 0.215068, 0.178195
0.336415, 0.089363, 0.287754, 0.252009, 0.216298, 0.179505
0.340823, 0.140931, 0.289851, 0.254214, 0.218209, 0.181445
0.430508, 0.105319, 0.292598, 0.255782, 0.219858, 0.182874
0.467588, 0.120196, 0.295021, 0.258917, 0.221647, 0.184755
0.530928, 0.106495, 0.297724, 0.261063, 0.224425, 0.186340
0.618937, 0.065610, 0.299652, 0.262729, 0.225747, 0.188051
0.628190, 0.100779, 0.302305, 0.265690, 0.228305, 0.190083
0.704330, 0.066181, 0.304416, 0.267432, 0.230249, 0.191762
0.708023, 0.100992, 0.307101, 0.270655, 0.232908, 0.194730
0.781504, 0.062823, 0.309455, 0.272325, 0.234913, 0.196384
0.808107, 0.068200, 0.311573, 0.274880, 0.236725, 0.198560
0.816635, 0.088190, 0.314398, 0.277619, 0.240030, 0.200904
0.916709, 0.013065, 0.314930, 0.278037, 0.240436, 0.201394
0.881178, 0.069878, 0.317143, 0.280881, 0.242674, 0.203563
0.925189, 0.043395, 0.318746, 0.282255, 0.244440, 0.204953
0.932446, 0.049839, 0.320433, 0.284096, 0.246019, 0.206981
0.932330, 0.059782, 0.322678, 0.286120, 0.248227, 0.208876
0.947129, 0.050897, 0.324417, 0.288031, 0.249950, 0.210755
1.017883, -0.017881, 0.323626, 0.287420, 0.249279, 0.210150
1.053862, -0.055836, 0.321378, 0.284949, 0.247371, 0.208053
1.019911, -0.027799, 0.320403, 0.283830, 0.246141, 0.207103
1.009681, -0.027396, 0.319432, 0.282870, 0.245038, 0.205891
1.028467, -0.059882, 0.316765, 0.280746, 0.242938, 0.203481
0.986551, -0.035495, 0.315509, 0.279166, 0.241679, 0.202236
0.995356, -0.065581, 0.313014, 0.276845, 0.238758, 0.199910
0.967774, -0.062949, 0.310836, 0.274450, 0.236531, 0.197107
0.890601, -0.014293, 0.310369, 0.273956, 0.235987, 0.196601
0.815648, 0.028680, 0.311111, 0.274893, 0.236979, 0.197692
0.786050, 0.022965, 0.311831, 0.275488, 0.237730, 0.198487
0.779646, -0.009134, 0.311540, 0.275201, 0.237494, 0.198188
0.688425, 0.040544, 0.312349, 0.276491, 0.238764, 0.199237
0.728765, -0.044217, 0.310962, 0.275609, 0.237357, 0.197852
0.706741, -0.069318, 0.309046, 0.273434, 0.235974, 0.195647
0.668350, -0.080566, 0.306995, 0.271207, 0.233447, 0.194040
0.695396, -0.159568, 0.302644, 0.267144, 0.229036, 0.189034
0.612195, -0.130440, 0.299995, 0.263587, 0.225715, 0.185429
0.509470, -0.083691, 0.298837, 0.261888, 0.223433, 0.183297
0.411425, -0.043301, 0.298359, 0.261289, 0.222554, 0.182117
0.366940, -0.057923, 0.297385, 0.260649, 0.221752, 0.180940
0.343001, -0.094310, 0.295994, 0.259064, 0.220711, 0.179636
0.330717, -0.143336, 0.294196, 0.256949, 0.218302, 0.178054
0.332630, -0.207296, 0.291470, 0.254349, 0.215243, 0.174569
0.312643, -0.249852, 0.288139, 0.251064, 0.212109, 0.170883
0.234440, -0.234440, 0.287246, 0.247938, 0.209027, 0.167942
0.145103, -0.207893, 0.287344, 0.247146, 0.206255, 0.165208
-0.011791, -0.113541, 0.288665, 0.247199, 0.205822, 0.163695
-0.154665, -0.032715, 0.289100, 0.247580, 0.205838, 0.163570
-0.216034, -0.032656, 0.289425, 0.248014, 0.206218, 0.163585
-0.267108, -0.041909, 0.289942, 0.248431, 0.206775, 0.164073
-0.255193, -0.112931, 0.291073, 0.249825, 0.207899, 0.165574
-0.323337, -0.102441, 0.293262, 0.250850, 0.209163, 0.166594
-0.346461, -0.135293, 0.295268, 0.253741, 0.210518, 0.168263
-0.323266, -0.212561, 0.297417, 0.256894, 0.215059, 0.170391
-0.419497, -0.168287, 0.301578, 0.258595, 0.217555, 0.173987
-0.524039, -0.113383, 0.305258, 0.261398, 0.218701, 0.175668
-0.586551, -0.097995, 0.307760, 0.264579, 0.221124, 0.176659
-0.670674, -0.058295, 0.309375, 0.266067, 0.223016, 0.178100
-0.702528, -0.067984, 0.311409, 0.267951, 0.224752, 0.180307
-0.721889, -0.087126, 0.314215, 0.270557, 0.227166, 0.182532
-0.760530, -0.083798, 0.316843, 0.273256, 0.229672, 0.184853
-0.769626, -0.106681, 0.319970, 0.276602, 0.233108, 0.188044
-0.823736, -0.081089, 0.322878, 0.278979, 0.235651, 0.190656
-0.851340, -0.078434, 0.325590, 0.281791, 0.237951, 0.193116
-0.907138, -0.043917, 0.327256, 0.283310, 0.239525, 0.194403
-0.969943, 0.001358, 0.327202, 0.283258, 0.239479, 0.194355
-0.974014, -0.008272, 0.327508, 0.283582, 0.239792, 0.194641
-0.997765, 0.005652, 0.327289, 0.283373, 0.239571, 0.194426
-0.953887, -0.044139, 0.328737, 0.285082, 0.241201, 0.196153
-0.992208, -0.007795, 0.329063, 0.285338, 0.241502, 0.196440
-1.034196, 0.036170, 0.327535, 0.283824, 0.240316, 0.195040
-1.010242, 0.018129, 0.326873, 0.283058, 0.239557, 0.194445
-1.013790, 0.031504, 0.325721, 0.281907, 0.238227, 0.193127
-0.940686, -0.027899, 0.326616, 0.282927, 0.239246, 0.194305
-0.920210, -0.030846, 0.327738, 0.283918, 0.240374, 0.195432
-0.873312, -0.056462, 0.329417, 0.285971, 0.242187, 0.197497
-0.885824, -0.019002, 0.330096, 0.286536, 0.242877, 0.198107
-0.947276, 0.070968, 0.327255, 0.283997, 0.240768, 0.195526
-0.908203, 0.063874, 0.325199, 0.281440, 0.238483, 0.193627
-0.935979, 0.126964, 0.320551, 0.277354, 0.233399, 0.189086
-0.888260, 0.117747, 0.316770, 0.273042, 0.229610, 0.184371
-0.762993, 0.034023, 0.315974, 0.271950, 0.228364, 0.183277
-0.731719, 0.047171, 0.314651, 0.270846, 0.226849, 0.181549
-0.669475, 0.032052, 0.313831, 0.269947, 0.226100, 0.180520
-0.612133, 0.024348, 0.313287, 0.269325, 0.225417, 0.179950
-0.568601, 0.032773, 0.312668, 0.268592, 0.224579, 0.179031
-0.541839, 0.060085, 0.311322, 0.267458, 0.223235, 0.177495
-0.448326, 0.022547, 0.311050, 0.266953, 0.222810, 0.176991
-0.471579, 0.103455, 0.308619, 0.265704, 0.220491, 0.175039
-0.436948, 0.127930, 0.306691, 0.262698, 0.218947, 0.172172
-0.290972, 0.042281, 0.306628, 0.262061, 0.217953, 0.171662
-0.241623, 0.054241, 0.306282, 0.261980, 0.217136, 0.170387
-0.147224, 0.021891, 0.306187, 0.261840, 0.217103, 0.170057
-0.098725, 0.035934, 0.306049, 0.261685, 0.216874, 0.170004
-0.060481, 0.060481, 0.306170, 0.261452, 0.216612, 0.169618
-0.031675, 0.094465, 0.306101, 0.261641, 0.216249, 0.169209
0.041217, 0.084116, 0.306667, 0.261580, 0.216417, 0.168886
0.063706, 0.123674, 0.306913, 0.262411, 0.216327, 0.169132
0.079315, 0.169375, 0.307641, 0.262748, 0.217466, 0.169010
0.143588, 0.165428, 0.309278, 0.263459, 0.217795, 0.170121
0.201684, 0.166439, 0.311530, 0.265107, 0.218510, 0.170453
0.289968, 0.135810, 0.313761, 0.266944, 0.219855, 0.171036
0.389304, 0.092450, 0.315682, 0.268463, 0.221106, 0.171952
0.399521, 0.136305, 0.317601, 0.271295, 0.223344, 0.173796
0.505057, 0.082726, 0.319916, 0.272460, 0.225063, 0.175154
0.552496, 0.084926, 0.321951, 0.274836, 0.226259, 0.176919
0.583673, 0.100874, 0.324438, 0.277254, 0.229082, 0.178339
0.670339, 0.058629, 0.326154, 0.278699, 0.230487, 0.179980
0.711089, 0.059422, 0.328029, 0.280439, 0.231952, 0.181404
0.812136, -0.003121, 0.327911, 0.280340, 0.231860, 0.181327
0.802183, 0.042145, 0.329054, 0.281930, 0.233190, 0.182561
0.863256, 0.013051, 0.329543, 0.282284, 0.233682, 0.182973
0.876434, 0.028392, 0.330511, 0.283348, 0.234452, 0.184044
0.827707, 0.102067, 0.333497, 0.286830, 0.238277, 0.186810
0.929386, 0.021669, 0.334384, 0.287464, 0.239016, 0.187622
0.979365, -0.010781, 0.333932, 0.287022, 0.238701, 0.187255
0.997265, -0.014979, 0.333367, 0.286395, 0.238087, 0.186816
1.030478, -0.038365, 0.331896, 0.284946, 0.236480, 0.185245
1.045286, -0.047260, 0.329875, 0.283134, 0.234695, 0.183265
1.030338, -0.030336, 0.328662, 0.281837, 0.233532, 0.182119
1.041652, -0.043626, 0.326879, 0.280093, 0.231666, 0.180447
1.017036, -0.024923, 0.325945, 0.279075, 0.230670, 0.179381
0.961603, 0.020682, 0.326668, 0.279850, 0.231515, 0.180208
0.961329, 0.007256, 0.326949, 0.280104, 0.231787, 0.180505
0.915640, 0.035416, 0.328133, 0.281472, 0.233026, 0.181832
0.936759, -0.006985, 0.327862, 0.281238, 0.232756, 0.181588
0.935336, -0.030511, 0.326770, 0.280058, 0.231736, 0.180410
0.912059, -0.035751, 0.325517, 0.278778, 0.230353, 0.179214
0.913361, -0.069033, 0.323061, 0.276357, 0.227882, 0.176543
0.863536, -0.054521, 0.321306, 0.274418, 0.225970, 0.174591
0.845252, -0.074740, 0.318790, 0.272011, 0.223312, 0.171970
0.809927, -0.080958, 0.316267, 0.269287, 0.220705, 0.169091
0.732278, -0.047730, 0.315056, 0.267799, 0.219099, 0.167554
0.740147, -0.102724, 0.311684, 0.265192, 0.215897, 0.164097
0.643584, -0.055800, 0.310530, 0.263360, 0.214481, 0.162358
0.620109, -0.084282, 0.308305, 0.261618, 0.211715, 0.160219
0.550691, -0.068936, 0.307079, 0.259798, 0.210289, 0.157956
0.458422, -0.032643, 0.306558, 0.259217, 0.209427, 0.157281
0.361140, 0.006985, 0.306614, 0.259329, 0.209552, 0.157465
0.295012, 0.014005, 0.306778, 0.259440, 0.209775, 0.157714
0.223162, 0.025529, 0.306919, 0.259739, 0.209978, 0.158122
0.228851, -0.041470, 0.306380, 0.259509, 0.209491, 0.157792
0.175333, -0.050000, 0.306278, 0.258859, 0.209214, 0.157206
0.133611, -0.070820, 0.305995, 0.258715, 0.208292, 0.156813
0.043783, -0.043782, 0.306245, 0.258540, 0.208203, 0.156243
0.030004, -0.092794, 0.305783, 0.259070, 0.207832, 0.156055
-0.037939, -0.087393, 0.306424, 0.258634, 0.208331, 0.155705
-0.077294, -0.110087, 0.306906, 0.259443, 0.207782, 0.156334
-0.188178, -0.060511, 0.308019, 0.259708, 0.208227, 0.156032
-0.237965, -0.071051, 0.308639, 0.261014, 0.208538, 0.156554
-0.268005, -0.100119, 0.309912, 0.261887, 0.210379, 0.156992
-0.372837, -0.052941, 0.311084, 0.262560, 0.210841, 0.157966
-0.401540, -0.080214, 0.312680, 0.264336, 0.211861, 0.158665
-0.474991, -0.060835, 0.314048, 0.265547, 0.213208, 0.159439
-0.531487, -0.056297, 0.315395, 0.266813, 0.214328, 0.160685
-0.538505, -0.098918, 0.317634, 0.269180, 0.216552, 0.162654
-0.680042, -0.004505, 0.317808, 0.269282, 0.216660, 0.162755
-0.719232, -0.009736, 0.318101, 0.269658, 0.216880, 0.162988
-0.705403, -0.065108, 0.319745, 0.271618, 0.219395, 0.164461
-0.677132, -0.131883, 0.322743, 0.274948, 0.223366, 0.169556
-0.688753, -0.155574, 0.327831, 0.278485, 0.227294, 0.174240
-0.703911, -0.172396, 0.332818, 0.284123, 0.231213, 0.178592
-0.817584, -0.087241, 0.336190, 0.286646, 0.234066, 0.180576
-0.923974, -0.005800, 0.336417, 0.286870, 0.234234, 0.180765
-0.939489, -0.011566, 0.336831, 0.287325, 0.234681, 0.181100
-0.966227, -0.002357, 0.336916, 0.287409, 0.234774, 0.181191
-0.998989, 0.016703, 0.336218, 0.286806, 0.234176, 0.180535
-1.022409, 0.030297, 0.334956, 0.285540, 0.233083, 0.179451
-1.047865, 0.049839, 0.332902, 0.283464, 0.231001, 0.177653
-0.996526, -0.003476, 0.333018, 0.283607, 0.231146, 0.177798
-1.002800, 0.004774, 0.332822, 0.283448, 0.230949, 0.177599
-0.987806, -0.004306, 0.332988, 0.283625, 0.231093, 0.177776
-0.976297, -0.005989, 0.333216, 0.283855, 0.231339, 0.177977
-1.029633, 0.061048, 0.330624, 0.281530, 0.228989, 0.175466
-1.005086, 0.054030, 0.328537, 0.279236, 0.226931, 0.173386
-0.965681, 0.035907, 0.327269, 0.277849, 0.225406, 0.172018
-0.941694, 0.036869, 0.325934, 0.276547, 0.223982, 0.170453
-0.975026, 0.098718, 0.321543, 0.272974, 0.220496, 0.166640
-0.904691, 0.060363, 0.319632, 0.270289, 0.218311, 0.164508
-0.797543, -0.011472, 0.319908, 0.270652, 0.218822, 0.164923
-0.807726, 0.037214, 0.318565, 0.269758, 0.217643, 0.163268
-0.698002, -0.030967, 0.319322, 0.270875, 0.218387, 0.164249
-0.668016, -0.016532, 0.319751, 0.271279, 0.218984, 0.164646
-0.681957, 0.044534, 0.318503, 0.270126, 0.217895, 0.163039
-0.641352, 0.053568, 0.317081, 0.268625, 0.216507, 0.161729
-0.693528, 0.157700, 0.311931, 0.264438, 0.212090, 0.157644
-0.669255, 0.187501, 0.307069, 0.258315, 0.207112, 0.152392
